Region,FIPS,Metric,Date,Value
District of Columbia,,"Confirmed (predicted total, max)",2020-04-19T04:00:00Z,4480
District of Columbia,,"Confirmed (predicted total, max)",2020-04-20T04:00:00Z,5890
District of Columbia,,Confirmed (predicted peak),2020-04-04T04:00:00Z,30
District of Columbia,,Confirmed (predicted peak),2020-04-05T04:00:00Z,30
District of Columbia,,Confirmed (predicted peak),2020-04-06T04:00:00Z,30
District of Columbia,,Confirmed (predicted peak),2020-04-07T04:00:00Z,32
District of Columbia,,Confirmed (predicted peak),2020-04-08T04:00:00Z,31
District of Columbia,,Confirmed (predicted peak),2020-04-09T04:00:00Z,187
District of Columbia,,Confirmed (predicted peak),2020-04-10T04:00:00Z,146
District of Columbia,,Confirmed (predicted peak),2020-04-11T04:00:00Z,140
District of Columbia,,Confirmed (predicted peak),2020-04-12T04:00:00Z,130
District of Columbia,,Confirmed (predicted peak),2020-04-13T04:00:00Z,127
District of Columbia,,Confirmed (predicted peak),2020-04-14T04:00:00Z,126
District of Columbia,,Confirmed (predicted peak),2020-04-15T04:00:00Z,127
District of Columbia,,Confirmed (predicted peak),2020-04-16T04:00:00Z,126
District of Columbia,,Confirmed (predicted peak),2020-04-17T04:00:00Z,128
District of Columbia,,Confirmed (predicted peak),2020-04-18T04:00:00Z,128
District of Columbia,,Confirmed (predicted peak),2020-04-19T04:00:00Z,126
District of Columbia,,Confirmed (predicted peak),2020-04-20T04:00:00Z,125
District of Columbia,,Confirmed (days to peak),2020-04-04T04:00:00Z,-0.293727
District of Columbia,,Confirmed (days to peak),2020-04-05T04:00:00Z,-2.274545
District of Columbia,,Confirmed (days to peak),2020-04-06T04:00:00Z,-3.566362
District of Columbia,,Confirmed (days to peak),2020-04-07T04:00:00Z,-4.564757
District of Columbia,,Confirmed (days to peak),2020-04-08T04:00:00Z,-3.561223
District of Columbia,,Confirmed (days to peak),2020-04-09T04:00:00Z,8.941
District of Columbia,,Confirmed (days to peak),2020-04-10T04:00:00Z,4.733
District of Columbia,,Confirmed (days to peak),2020-04-11T04:00:00Z,3.240
District of Columbia,,Confirmed (days to peak),2020-04-12T04:00:00Z,0.995
District of Columbia,,Confirmed (days to peak),2020-04-13T04:00:00Z,-0.764956
District of Columbia,,Confirmed (days to peak),2020-04-14T04:00:00Z,-1.656604
District of Columbia,,Confirmed (days to peak),2020-04-15T04:00:00Z,-2.472500
District of Columbia,,Confirmed (days to peak),2020-04-16T04:00:00Z,-3.768148
District of Columbia,,Confirmed (days to peak),2020-04-17T04:00:00Z,-4.822116
District of Columbia,,Confirmed (days to peak),2020-04-18T04:00:00Z,-5.173561
District of Columbia,,Confirmed (days to peak),2020-04-19T04:00:00Z,-5.066840
District of Columbia,,Confirmed (days to peak),2020-04-20T04:00:00Z,-4.147923
District of Columbia,,Deaths,2020-03-15T04:00:00Z,0
District of Columbia,,Deaths,2020-03-16T04:00:00Z,0
District of Columbia,,Deaths,2020-03-17T04:00:00Z,0
District of Columbia,,Deaths,2020-03-18T04:00:00Z,0
District of Columbia,,Deaths,2020-03-19T04:00:00Z,0
District of Columbia,,Deaths,2020-03-20T04:00:00Z,1
District of Columbia,,Deaths,2020-03-21T04:00:00Z,1
District of Columbia,,Deaths,2020-03-22T04:00:00Z,2
District of Columbia,,Deaths,2020-03-23T04:00:00Z,2
District of Columbia,,Deaths,2020-03-24T04:00:00Z,2
District of Columbia,,Deaths,2020-03-25T04:00:00Z,2
District of Columbia,,Deaths,2020-03-26T04:00:00Z,3
District of Columbia,,Deaths,2020-03-27T04:00:00Z,3
District of Columbia,,Deaths,2020-03-28T04:00:00Z,4
District of Columbia,,Deaths,2020-03-29T04:00:00Z,5
District of Columbia,,Deaths,2020-03-30T04:00:00Z,9
District of Columbia,,Deaths,2020-03-31T04:00:00Z,9
District of Columbia,,Deaths,2020-04-01T04:00:00Z,9
District of Columbia,,Deaths,2020-04-02T04:00:00Z,12
District of Columbia,,Deaths,2020-04-03T04:00:00Z,15
District of Columbia,,Deaths,2020-04-04T04:00:00Z,21
District of Columbia,,Deaths,2020-04-05T04:00:00Z,22
District of Columbia,,Deaths,2020-04-06T04:00:00Z,24
District of Columbia,,Deaths,2020-04-07T04:00:00Z,24
District of Columbia,,Deaths,2020-04-08T04:00:00Z,27
District of Columbia,,Deaths,2020-04-09T04:00:00Z,32
District of Columbia,,Deaths,2020-04-10T04:00:00Z,38
District of Columbia,,Deaths,2020-04-11T04:00:00Z,47
District of Columbia,,Deaths,2020-04-12T04:00:00Z,50
District of Columbia,,Deaths,2020-04-13T04:00:00Z,52
District of Columbia,,Deaths,2020-04-14T04:00:00Z,67
District of Columbia,,Deaths,2020-04-15T04:00:00Z,72
District of Columbia,,Deaths,2020-04-16T04:00:00Z,81
District of Columbia,,Deaths,2020-04-17T04:00:00Z,86
District of Columbia,,Deaths,2020-04-18T04:00:00Z,91
District of Columbia,,Deaths,2020-04-19T04:00:00Z,96
District of Columbia,,Deaths,2020-04-20T04:00:00Z,105
District of Columbia,,Deaths (per 100k),2020-03-15T04:00:00Z,0.000000
District of Columbia,,Deaths (per 100k),2020-03-16T04:00:00Z,0.000000
District of Columbia,,Deaths (per 100k),2020-03-17T04:00:00Z,0.000000
District of Columbia,,Deaths (per 100k),2020-03-18T04:00:00Z,0.000000
District of Columbia,,Deaths (per 100k),2020-03-19T04:00:00Z,0.000000
District of Columbia,,Deaths (per 100k),2020-03-20T04:00:00Z,0.142
District of Columbia,,Deaths (per 100k),2020-03-21T04:00:00Z,0.142
District of Columbia,,Deaths (per 100k),2020-03-22T04:00:00Z,0.283
District of Columbia,,Deaths (per 100k),2020-03-23T04:00:00Z,0.283
District of Columbia,,Deaths (per 100k),2020-03-24T04:00:00Z,0.283
District of Columbia,,Deaths (per 100k),2020-03-25T04:00:00Z,0.283
District of Columbia,,Deaths (per 100k),2020-03-26T04:00:00Z,0.425
District of Columbia,,Deaths (per 100k),2020-03-27T04:00:00Z,0.425
District of Columbia,,Deaths (per 100k),2020-03-28T04:00:00Z,0.567
District of Columbia,,Deaths (per 100k),2020-03-29T04:00:00Z,0.708
District of Columbia,,Deaths (per 100k),2020-03-30T04:00:00Z,1.275
District of Columbia,,Deaths (per 100k),2020-03-31T04:00:00Z,1.275
District of Columbia,,Deaths (per 100k),2020-04-01T04:00:00Z,1.275
District of Columbia,,Deaths (per 100k),2020-04-02T04:00:00Z,1.700
District of Columbia,,Deaths (per 100k),2020-04-03T04:00:00Z,2.125
District of Columbia,,Deaths (per 100k),2020-04-04T04:00:00Z,2.976
District of Columbia,,Deaths (per 100k),2020-04-05T04:00:00Z,3.117
District of Columbia,,Deaths (per 100k),2020-04-06T04:00:00Z,3.401
District of Columbia,,Deaths (per 100k),2020-04-07T04:00:00Z,3.401
District of Columbia,,Deaths (per 100k),2020-04-08T04:00:00Z,3.826
District of Columbia,,Deaths (per 100k),2020-04-09T04:00:00Z,4.534
District of Columbia,,Deaths (per 100k),2020-04-10T04:00:00Z,5.384
District of Columbia,,Deaths (per 100k),2020-04-11T04:00:00Z,6.660
District of Columbia,,Deaths (per 100k),2020-04-12T04:00:00Z,7.085
District of Columbia,,Deaths (per 100k),2020-04-13T04:00:00Z,7.368
District of Columbia,,Deaths (per 100k),2020-04-14T04:00:00Z,9.493
District of Columbia,,Deaths (per 100k),2020-04-15T04:00:00Z,10.202
District of Columbia,,Deaths (per 100k),2020-04-16T04:00:00Z,11.477
District of Columbia,,Deaths (per 100k),2020-04-17T04:00:00Z,12.186
District of Columbia,,Deaths (per 100k),2020-04-18T04:00:00Z,12.894
District of Columbia,,Deaths (per 100k),2020-04-19T04:00:00Z,13.603
District of Columbia,,Deaths (per 100k),2020-04-20T04:00:00Z,14.878
District of Columbia,,Deaths (growth),2020-03-23T04:00:00Z,0.500
District of Columbia,,Deaths (growth),2020-03-24T04:00:00Z,0.333
District of Columbia,,Deaths (growth),2020-03-25T04:00:00Z,0.250
District of Columbia,,Deaths (growth),2020-03-26T04:00:00Z,0.200
District of Columbia,,Deaths (growth),2020-03-27T04:00:00Z,0.231
District of Columbia,,Deaths (growth),2020-03-28T04:00:00Z,0.133
District of Columbia,,Deaths (growth),2020-03-29T04:00:00Z,0.167
District of Columbia,,Deaths (growth),2020-03-30T04:00:00Z,0.143
District of Columbia,,Deaths (growth),2020-03-31T04:00:00Z,0.250
District of Columbia,,Deaths (growth),2020-04-01T04:00:00Z,0.200
District of Columbia,,Deaths (growth),2020-04-02T04:00:00Z,0.167
District of Columbia,,Deaths (growth),2020-04-03T04:00:00Z,0.176
District of Columbia,,Deaths (growth),2020-04-04T04:00:00Z,0.190
District of Columbia,,Deaths (growth),2020-04-05T04:00:00Z,0.213
District of Columbia,,Deaths (growth),2020-04-06T04:00:00Z,0.175
District of Columbia,,Deaths (growth),2020-04-07T04:00:00Z,0.134
District of Columbia,,Deaths (growth),2020-04-08T04:00:00Z,0.118
District of Columbia,,Deaths (growth),2020-04-09T04:00:00Z,0.124
District of Columbia,,Deaths (growth),2020-04-10T04:00:00Z,0.121
District of Columbia,,Deaths (growth),2020-04-11T04:00:00Z,0.122
District of Columbia,,Deaths (growth),2020-04-12T04:00:00Z,0.121
District of Columbia,,Deaths (growth),2020-04-13T04:00:00Z,0.116
District of Columbia,,Deaths (growth),2020-04-14T04:00:00Z,0.104
District of Columbia,,Deaths (growth),2020-04-15T04:00:00Z,0.137
District of Columbia,,Deaths (growth),2020-04-16T04:00:00Z,0.126
District of Columbia,,Deaths (growth),2020-04-17T04:00:00Z,0.120
District of Columbia,,Deaths (growth),2020-04-18T04:00:00Z,0.105
District of Columbia,,Deaths (growth),2020-04-19T04:00:00Z,0.088176
District of Columbia,,Deaths (growth),2020-04-20T04:00:00Z,0.084404
District of Columbia,,Deaths (predicted total),2020-04-10T04:00:00Z,1
District of Columbia,,Deaths (predicted total),2020-04-11T04:00:00Z,2
District of Columbia,,Deaths (predicted total),2020-04-12T04:00:00Z,3
District of Columbia,,Deaths (predicted total),2020-04-13T04:00:00Z,3
District of Columbia,,Deaths (predicted total),2020-04-14T04:00:00Z,40
District of Columbia,,Deaths (predicted total),2020-04-15T04:00:00Z,47
District of Columbia,,Deaths (predicted total),2020-04-16T04:00:00Z,50
District of Columbia,,Deaths (predicted total),2020-04-17T04:00:00Z,50
District of Columbia,,Deaths (predicted total),2020-04-18T04:00:00Z,55
District of Columbia,,Deaths (predicted total),2020-04-19T04:00:00Z,66
District of Columbia,,Deaths (predicted total),2020-04-20T04:00:00Z,99
District of Columbia,,"Deaths (predicted total, min)",2020-04-10T04:00:00Z,1
District of Columbia,,"Deaths (predicted total, min)",2020-04-11T04:00:00Z,1
District of Columbia,,"Deaths (predicted total, min)",2020-04-12T04:00:00Z,1
District of Columbia,,"Deaths (predicted total, min)",2020-04-13T04:00:00Z,2
District of Columbia,,"Deaths (predicted total, min)",2020-04-14T04:00:00Z,22
District of Columbia,,"Deaths (predicted total, min)",2020-04-15T04:00:00Z,27
District of Columbia,,"Deaths (predicted total, min)",2020-04-16T04:00:00Z,29
District of Columbia,,"Deaths (predicted total, min)",2020-04-17T04:00:00Z,31
District of Columbia,,"Deaths (predicted total, min)",2020-04-18T04:00:00Z,33
District of Columbia,,"Deaths (predicted total, min)",2020-04-19T04:00:00Z,35
District of Columbia,,"Deaths (predicted total, min)",2020-04-20T04:00:00Z,53
District of Columbia,,"Deaths (predicted total, max)",2020-04-10T04:00:00Z,10
District of Columbia,,"Deaths (predicted total, max)",2020-04-11T04:00:00Z,10
District of Columbia,,"Deaths (predicted total, max)",2020-04-12T04:00:00Z,11
District of Columbia,,"Deaths (predicted total, max)",2020-04-13T04:00:00Z,10
District of Columbia,,"Deaths (predicted total, max)",2020-04-14T04:00:00Z,172
District of Columbia,,"Deaths (predicted total, max)",2020-04-15T04:00:00Z,189
District of Columbia,,"Deaths (predicted total, max)",2020-04-16T04:00:00Z,193
District of Columbia,,"Deaths (predicted total, max)",2020-04-17T04:00:00Z,131
District of Columbia,,"Deaths (predicted total, max)",2020-04-18T04:00:00Z,169
District of Columbia,,"Deaths (predicted total, max)",2020-04-19T04:00:00Z,478
District of Columbia,,"Deaths (predicted total, max)",2020-04-20T04:00:00Z,729
District of Columbia,,Deaths (predicted peak),2020-04-10T04:00:00Z,0
District of Columbia,,Deaths (predicted peak),2020-04-11T04:00:00Z,0
District of Columbia,,Deaths (predicted peak),2020-04-12T04:00:00Z,0
District of Columbia,,Deaths (predicted peak),2020-04-13T04:00:00Z,0
District of Columbia,,Deaths (predicted peak),2020-04-14T04:00:00Z,2
District of Columbia,,Deaths (predicted peak),2020-04-15T04:00:00Z,2
District of Columbia,,Deaths (predicted peak),2020-04-16T04:00:00Z,2
District of Columbia,,Deaths (predicted peak),2020-04-17T04:00:00Z,2
District of Columbia,,Deaths (predicted peak),2020-04-18T04:00:00Z,3
District of Columbia,,Deaths (predicted peak),2020-04-19T04:00:00Z,3
District of Columbia,,Deaths (predicted peak),2020-04-20T04:00:00Z,4
District of Columbia,,Deaths (days to peak),2020-04-10T04:00:00Z,-1.567796
District of Columbia,,Deaths (days to peak),2020-04-11T04:00:00Z,-2.309726
District of Columbia,,Deaths (days to peak),2020-04-12T04:00:00Z,-2.688569
District of Columbia,,Deaths (days to peak),2020-04-13T04:00:00Z,-3.145981
District of Columbia,,Deaths (days to peak),2020-04-14T04:00:00Z,0.834
District of Columbia,,Deaths (days to peak),2020-04-15T04:00:00Z,1.193
District of Columbia,,Deaths (days to peak),2020-04-16T04:00:00Z,0.602
District of Columbia,,Deaths (days to peak),2020-04-17T04:00:00Z,-0.563277
District of Columbia,,Deaths (days to peak),2020-04-18T04:00:00Z,-0.933675
District of Columbia,,Deaths (days to peak),2020-04-19T04:00:00Z,-0.337011
District of Columbia,,Deaths (days to peak),2020-04-20T04:00:00Z,2.717
District of Columbia,,Active,2020-04-07T04:00:00Z,0
District of Columbia,,Active,2020-04-08T04:00:00Z,0
District of Columbia,,Active,2020-04-09T04:00:00Z,0
District of Columbia,,Active,2020-04-10T04:00:00Z,0
District of Columbia,,Active,2020-04-11T04:00:00Z,0
District of Columbia,,Active,2020-04-12T04:00:00Z,1825
District of Columbia,,Active,2020-04-13T04:00:00Z,1903
District of Columbia,,Active,2020-04-14T04:00:00Z,1991
District of Columbia,,Active,2020-04-15T04:00:00Z,2125
District of Columbia,,Active,2020-04-16T04:00:00Z,2269
District of Columbia,,Active,2020-04-17T04:00:00Z,2390
District of Columbia,,Active,2020-04-18T04:00:00Z,2575
District of Columbia,,Active,2020-04-19T04:00:00Z,2697
District of Columbia,,Active,2020-04-20T04:00:00Z,2822
District of Columbia,,Active (per 100k),2020-04-07T04:00:00Z,0.000000
District of Columbia,,Active (per 100k),2020-04-08T04:00:00Z,0.000000
District of Columbia,,Active (per 100k),2020-04-09T04:00:00Z,0.000000
District of Columbia,,Active (per 100k),2020-04-10T04:00:00Z,0.000000
District of Columbia,,Active (per 100k),2020-04-11T04:00:00Z,0.000000
District of Columbia,,Active (per 100k),2020-04-12T04:00:00Z,258.591
District of Columbia,,Active (per 100k),2020-04-13T04:00:00Z,269.643
District of Columbia,,Active (per 100k),2020-04-14T04:00:00Z,282.112
District of Columbia,,Active (per 100k),2020-04-15T04:00:00Z,301.099
District of Columbia,,Active (per 100k),2020-04-16T04:00:00Z,321.502
District of Columbia,,Active (per 100k),2020-04-17T04:00:00Z,338.647
District of Columbia,,Active (per 100k),2020-04-18T04:00:00Z,364.861
District of Columbia,,Active (per 100k),2020-04-19T04:00:00Z,382.147
District of Columbia,,Active (per 100k),2020-04-20T04:00:00Z,399.859
District of Columbia,,Active (growth),2020-04-15T04:00:00Z,0.348
District of Columbia,,Active (growth),2020-04-16T04:00:00Z,0.271
District of Columbia,,Active (growth),2020-04-17T04:00:00Z,0.224
District of Columbia,,Active (growth),2020-04-18T04:00:00Z,0.191
District of Columbia,,Active (growth),2020-04-19T04:00:00Z,0.171
District of Columbia,,Active (growth),2020-04-20T04:00:00Z,0.054671
District of Columbia,,Active (predicted total),2020-04-18T04:00:00Z,2916
District of Columbia,,Active (predicted total),2020-04-19T04:00:00Z,3336
District of Columbia,,Active (predicted total),2020-04-20T04:00:00Z,2897
District of Columbia,,"Active (predicted total, min)",2020-04-18T04:00:00Z,1746
District of Columbia,,"Active (predicted total, min)",2020-04-19T04:00:00Z,2177
District of Columbia,,"Active (predicted total, min)",2020-04-20T04:00:00Z,1955
District of Columbia,,"Active (predicted total, max)",2020-04-18T04:00:00Z,8840
District of Columbia,,"Active (predicted total, max)",2020-04-19T04:00:00Z,7138
District of Columbia,,"Active (predicted total, max)",2020-04-20T04:00:00Z,5589
District of Columbia,,Active (predicted peak),2020-04-18T04:00:00Z,338
District of Columbia,,Active (predicted peak),2020-04-19T04:00:00Z,358
District of Columbia,,Active (predicted peak),2020-04-20T04:00:00Z,339
Florida,,Confirmed,2020-03-10T04:00:00Z,15
Florida,,Confirmed,2020-03-11T04:00:00Z,50
Florida,,Confirmed,2020-03-12T04:00:00Z,50
Florida,,Confirmed,2020-03-13T04:00:00Z,50
Florida,,Confirmed,2020-03-14T04:00:00Z,76
Florida,,Confirmed,2020-03-15T04:00:00Z,115
Florida,,Confirmed,2020-03-16T04:00:00Z,155
Florida,,Confirmed,2020-03-17T04:00:00Z,216
Florida,,Confirmed,2020-03-18T04:00:00Z,314
Florida,,Confirmed,2020-03-19T04:00:00Z,417
Florida,,Confirmed,2020-03-20T04:00:00Z,563
Florida,,Confirmed,2020-03-21T04:00:00Z,659
Florida,,Confirmed,2020-03-22T04:00:00Z,1004
Florida,,Confirmed,2020-03-23T04:00:00Z,1227
Florida,,Confirmed,2020-03-24T04:00:00Z,1412
Florida,,Confirmed,2020-03-25T04:00:00Z,1682
Florida,,Confirmed,2020-03-26T04:00:00Z,2357
Florida,,Confirmed,2020-03-27T04:00:00Z,2900
Florida,,Confirmed,2020-03-28T04:00:00Z,3763
Florida,,Confirmed,2020-03-29T04:00:00Z,4246
Florida,,Confirmed,2020-03-30T04:00:00Z,5473
Florida,,Confirmed,2020-03-31T04:00:00Z,6741
Florida,,Confirmed,2020-04-01T04:00:00Z,6956
Florida,,Confirmed,2020-04-02T04:00:00Z,9008
Florida,,Confirmed,2020-04-03T04:00:00Z,10268
Florida,,Confirmed,2020-04-04T04:00:00Z,11537
Florida,,Confirmed,2020-04-05T04:00:00Z,12350
Florida,,Confirmed,2020-04-06T04:00:00Z,13324
Florida,,Confirmed,2020-04-07T04:00:00Z,14545
Florida,,Confirmed,2020-04-08T04:00:00Z,15456
Florida,,Confirmed,2020-04-09T04:00:00Z,16364
Florida,,Confirmed,2020-04-10T04:00:00Z,17531
Florida,,Confirmed,2020-04-11T04:00:00Z,18494
Florida,,Confirmed,2020-04-12T04:00:00Z,19895
Florida,,Confirmed,2020-04-13T04:00:00Z,21019
Florida,,Confirmed,2020-04-14T04:00:00Z,21628
Florida,,Confirmed,2020-04-15T04:00:00Z,22511
Florida,,Confirmed,2020-04-16T04:00:00Z,23343
Florida,,Confirmed,2020-04-17T04:00:00Z,24759
Florida,,Confirmed,2020-04-18T04:00:00Z,25492
Florida,,Confirmed,2020-04-19T04:00:00Z,26314
Florida,,Confirmed,2020-04-20T04:00:00Z,27059
Florida,,Confirmed (per 100k),2020-03-10T04:00:00Z,0.069840
Florida,,Confirmed (per 100k),2020-03-11T04:00:00Z,0.233
Florida,,Confirmed (per 100k),2020-03-12T04:00:00Z,0.233
Florida,,Confirmed (per 100k),2020-03-13T04:00:00Z,0.233
Florida,,Confirmed (per 100k),2020-03-14T04:00:00Z,0.354
Florida,,Confirmed (per 100k),2020-03-15T04:00:00Z,0.535
Florida,,Confirmed (per 100k),2020-03-16T04:00:00Z,0.722
Florida,,Confirmed (per 100k),2020-03-17T04:00:00Z,1.006
Florida,,Confirmed (per 100k),2020-03-18T04:00:00Z,1.462
Florida,,Confirmed (per 100k),2020-03-19T04:00:00Z,1.942
Florida,,Confirmed (per 100k),2020-03-20T04:00:00Z,2.621
Florida,,Confirmed (per 100k),2020-03-21T04:00:00Z,3.068
Florida,,Confirmed (per 100k),2020-03-22T04:00:00Z,4.675
Florida,,Confirmed (per 100k),2020-03-23T04:00:00Z,5.713
Florida,,Confirmed (per 100k),2020-03-24T04:00:00Z,6.574
Florida,,Confirmed (per 100k),2020-03-25T04:00:00Z,7.831
Florida,,Confirmed (per 100k),2020-03-26T04:00:00Z,10.974
Florida,,Confirmed (per 100k),2020-03-27T04:00:00Z,13.502
Florida,,Confirmed (per 100k),2020-03-28T04:00:00Z,17.520
Florida,,Confirmed (per 100k),2020-03-29T04:00:00Z,19.769
Florida,,Confirmed (per 100k),2020-03-30T04:00:00Z,25.482
Florida,,Confirmed (per 100k),2020-03-31T04:00:00Z,31.386
Florida,,Confirmed (per 100k),2020-04-01T04:00:00Z,32.387
Florida,,Confirmed (per 100k),2020-04-02T04:00:00Z,41.941
Florida,,Confirmed (per 100k),2020-04-03T04:00:00Z,47.808
Florida,,Confirmed (per 100k),2020-04-04T04:00:00Z,53.716
